OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID
SO - 0006818,Online,WARE-PUJ1005,18/6/2020,3/8/2020,29/8/2020,3/9/2020,USD,20,23,320,21
SO - 0006819,In-Store,WARE-NMK1003,10/3/2020,3/8/2020,14/8/2020,15/8/2020,USD,1,5,91,20
SO - 0006820,In-Store,WARE-XYS1001,18/6/2020,4/8/2020,24/8/2020,3/9/2020,USD,5,20,3,40
SO - 0006821,Distributor,WARE-PUJ1005,10/3/2020,4/8/2020,10/8/2020,14/8/2020,USD,25,3,276,20
SO - 0006822,Distributor,WARE-NMK1003,18/6/2020,4/8/2020,28/8/2020,5/9/2020,USD,24,38,142,18
SO - 0006823,Online,WARE-XYS1001,18/6/2020,4/8/2020,21/8/2020,27/8/2020,USD,16,13,23,42
SO - 0006824,Distributor,WARE-PUJ1005,10/3/2020,4/8/2020,11/8/2020,13/8/2020,USD,25,46,271,47
SO - 0006825,Distributor,WARE-NMK1003,10/3/2020,4/8/2020,29/8/2020,8/9/2020,USD,24,35,103,32
SO - 0006826,Wholesale,WARE-PUJ1005,10/3/2020,4/8/2020,12/8/2020,13/8/2020,USD,26,26,328,38
SO - 0006827,Distributor,WARE-NMK1003,10/3/2020,4/8/2020,6/8/2020,16/8/2020,USD,20,18,187,15
SO - 0006828,In-Store,WARE-PUJ1005,18/6/2020,4/8/2020,27/8/2020,30/8/2020,USD,8,42,272,38
SO - 0006829,In-Store,WARE-NMK1003,18/6/2020,4/8/2020,28/8/2020,4/9/2020,USD,7,29,188,8
SO - 0006830,In-Store,WARE-PUJ1005,10/3/2020,4/8/2020,19/8/2020,29/8/2020,USD,1,10,271,35
SO - 0006831,Distributor,WARE-UHY1004,10/3/2020,5/8/2020,31/8/2020,8/9/2020,USD,21,23,229,24
SO - 0006832,Online,WARE-UHY1004,10/3/2020,5/8/2020,8/8/2020,10/8/2020,USD,18,10,257,22
SO - 0006833,In-Store,WARE-MKL1006,18/6/2020,5/8/2020,15/8/2020,16/8/2020,USD,5,31,350,34
SO - 0006834,Online,WARE-UHY1004,10/3/2020,5/8/2020,21/8/2020,31/8/2020,USD,16,50,256,38
SO - 0006835,Online,WARE-XYS1001,10/3/2020,5/8/2020,25/8/2020,28/8/2020,USD,16,34,48,19
SO - 0006836,In-Store,WARE-NMK1003,18/6/2020,6/8/2020,15/8/2020,17/8/2020,USD,7,4,103,35
SO - 0006837,Online,WARE-NBV1002,10/3/2020,6/8/2020,31/8/2020,6/9/2020,USD,16,31,64,11
SO - 0006838,In-Store,WARE-NMK1003,10/3/2020,6/8/2020,3/9/2020,12/9/2020,USD,4,11,143,16
SO - 0006839,Online,WARE-NMK1003,18/6/2020,6/8/2020,28/8/2020,3/9/2020,USD,18,26,88,37
SO - 0006840,Online,WARE-UHY1004,10/3/2020,6/8/2020,11/8/2020,17/8/2020,USD,19,12,237,39
SO - 0006841,In-Store,WARE-NMK1003,18/6/2020,6/8/2020,20/8/2020,27/8/2020,USD,12,21,91,29
SO - 0006842,Online,WARE-MKL1006,10/3/2020,6/8/2020,19/8/2020,29/8/2020,USD,14,10,332,34
SO - 0006843,In-Store,WARE-PUJ1005,10/3/2020,6/8/2020,14/8/2020,17/8/2020,USD,6,32,274,18
SO - 0006844,Online,WARE-NBV1002,10/3/2020,7/8/2020,23/8/2020,1/9/2020,USD,14,48,82,5
SO - 0006845,Distributor,WARE-NMK1003,18/6/2020,7/8/2020,15/8/2020,21/8/2020,USD,25,11,169,41
SO - 0006846,Online,WARE-UHY1004,10/3/2020,7/8/2020,25/8/2020,27/8/2020,USD,18,9,254,43
SO - 0006847,Online,WARE-NMK1003,10/3/2020,7/8/2020,17/8/2020,27/8/2020,USD,13,42,132,3
SO - 0006848,Wholesale,WARE-PUJ1005,10/3/2020,7/8/2020,1/9/2020,9/9/2020,USD,27,12,262,23
SO - 0006849,Distributor,WARE-NMK1003,18/6/2020,7/8/2020,19/8/2020,20/8/2020,USD,25,6,97,27
SO - 0006850,In-Store,WARE-UHY1004,10/3/2020,7/8/2020,23/8/2020,26/8/2020,USD,9,33,261,16
SO - 0006851,In-Store,WARE-NMK1003,18/6/2020,7/8/2020,16/8/2020,19/8/2020,USD,11,9,96,19
SO - 0006852,In-Store,WARE-NMK1003,10/3/2020,7/8/2020,28/8/2020,5/9/2020,USD,8,6,134,42
SO - 0006853,Distributor,WARE-NMK1003,10/3/2020,8/8/2020,10/8/2020,16/8/2020,USD,25,48,175,21
SO - 0006854,Distributor,WARE-PUJ1005,10/3/2020,8/8/2020,11/8/2020,15/8/2020,USD,24,44,300,44
SO - 0006855,Online,WARE-MKL1006,18/6/2020,8/8/2020,15/8/2020,21/8/2020,USD,17,26,352,19
SO - 0006856,Online,WARE-NMK1003,10/3/2020,8/8/2020,11/8/2020,13/8/2020,USD,19,21,178,37
SO - 0006857,Distributor,WARE-PUJ1005,18/6/2020,8/8/2020,1/9/2020,9/9/2020,USD,24,22,272,10
SO - 0006858,Distributor,WARE-NMK1003,10/3/2020,8/8/2020,2/9/2020,8/9/2020,USD,23,29,146,22
SO - 0006859,Online,WARE-NMK1003,10/3/2020,8/8/2020,16/8/2020,21/8/2020,USD,12,7,125,27
SO - 0006860,In-Store,WARE-NBV1002,18/6/2020,9/8/2020,6/9/2020,15/9/2020,USD,5,26,76,15
SO - 0006861,Online,WARE-NBV1002,10/3/2020,9/8/2020,26/8/2020,1/9/2020,USD,15,21,81,40
SO - 0006862,Online,WARE-NMK1003,18/6/2020,9/8/2020,26/8/2020,28/8/2020,USD,14,3,100,6
SO - 0006863,In-Store,WARE-XYS1001,10/3/2020,9/8/2020,30/8/2020,6/9/2020,USD,11,39,8,4
SO - 0006864,In-Store,WARE-NMK1003,18/6/2020,9/8/2020,26/8/2020,1/9/2020,USD,10,30,184,19
SO - 0006865,Wholesale,WARE-UHY1004,18/6/2020,9/8/2020,3/9/2020,9/9/2020,USD,28,22,206,41
SO - 0006866,In-Store,WARE-PUJ1005,10/3/2020,9/8/2020,24/8/2020,30/8/2020,USD,8,20,302,19
SO - 0006867,Distributor,WARE-MKL1006,10/3/2020,10/8/2020,23/8/2020,27/8/2020,USD,22,38,336,20
SO - 0006868,Online,WARE-NMK1003,10/3/2020,10/8/2020,28/8/2020,1/9/2020,USD,13,48,166,11
SO - 0006869,In-Store,WARE-XYS1001,18/6/2020,10/8/2020,23/8/2020,2/9/2020,USD,12,34,31,4
SO - 0006870,In-Store,WARE-NMK1003,18/6/2020,11/8/2020,25/8/2020,29/8/2020,USD,7,48,143,1
SO - 0006871,Online,WARE-XYS1001,18/6/2020,11/8/2020,23/8/2020,25/8/2020,USD,14,25,20,4
SO - 0006872,Online,WARE-PUJ1005,10/3/2020,11/8/2020,28/8/2020,7/9/2020,USD,18,35,278,44
SO - 0006873,Wholesale,WARE-NMK1003,18/6/2020,11/8/2020,15/8/2020,21/8/2020,USD,28,45,91,15
SO - 0006874,In-Store,WARE-MKL1006,10/3/2020,11/8/2020,19/8/2020,25/8/2020,USD,7,12,336,22
SO - 0006875,In-Store,WARE-UHY1004,10/3/2020,11/8/2020,2/9/2020,4/9/2020,USD,10,8,250,24
SO - 0006876,Online,WARE-NMK1003,10/3/2020,11/8/2020,16/8/2020,22/8/2020,USD,19,29,186,28
SO - 0006877,In-Store,WARE-NMK1003,18/6/2020,11/8/2020,24/8/2020,25/8/2020,USD,11,43,127,34
SO - 0006878,In-Store,WARE-PUJ1005,10/3/2020,11/8/2020,19/8/2020,29/8/2020,USD,2,37,304,19
SO - 0006879,In-Store,WARE-UHY1004,18/6/2020,11/8/2020,2/9/2020,8/9/2020,USD,9,33,210,25
SO - 0006880,Online,WARE-NBV1002,10/3/2020,11/8/2020,1/9/2020,9/9/2020,USD,18,10,72,17
SO - 0006881,Wholesale,WARE-NMK1003,18/6/2020,12/8/2020,26/8/2020,30/8/2020,USD,28,44,169,4
SO - 0006882,Distributor,WARE-NBV1002,18/6/2020,12/8/2020,18/8/2020,20/8/2020,USD,25,20,70,25
SO - 0006883,In-Store,WARE-UHY1004,10/3/2020,12/8/2020,4/9/2020,8/9/2020,USD,7,42,223,36
SO - 0006884,In-Store,WARE-MKL1006,10/3/2020,12/8/2020,6/9/2020,10/9/2020,USD,4,17,361,1
SO - 0006885,Wholesale,WARE-UHY1004,10/3/2020,12/8/2020,1/9/2020,7/9/2020,USD,27,30,247,21
SO - 0006886,Wholesale,WARE-XYS1001,18/6/2020,12/8/2020,28/8/2020,5/9/2020,USD,25,50,29,36
SO - 0006887,Online,WARE-UHY1004,10/3/2020,12/8/2020,24/8/2020,30/8/2020,USD,20,47,223,17
SO - 0006888,Online,WARE-NBV1002,10/3/2020,12/8/2020,4/9/2020,5/9/2020,USD,14,33,79,26
SO - 0006889,In-Store,WARE-NMK1003,18/6/2020,12/8/2020,7/9/2020,16/9/2020,USD,1,9,186,2
SO - 0006890,Online,WARE-NMK1003,10/3/2020,12/8/2020,16/8/2020,18/8/2020,USD,13,48,88,21
SO - 0006891,In-Store,WARE-NMK1003,10/3/2020,12/8/2020,9/9/2020,18/9/2020,USD,3,12,153,4
SO - 0006892,Online,WARE-NBV1002,10/3/2020,12/8/2020,31/8/2020,1/9/2020,USD,13,26,70,12
SO - 0006893,Distributor,WARE-UHY1004,18/6/2020,13/8/2020,1/9/2020,7/9/2020,USD,24,27,232,21
SO - 0006894,In-Store,WARE-MKL1006,10/3/2020,13/8/2020,2/9/2020,12/9/2020,USD,1,17,352,46
SO - 0006895,In-Store,WARE-NBV1002,18/6/2020,13/8/2020,31/8/2020,4/9/2020,USD,6,5,79,28
SO - 0006896,Distributor,WARE-NBV1002,10/3/2020,13/8/2020,22/8/2020,1/9/2020,USD,25,10,63,38
SO - 0006897,Online,WARE-PUJ1005,18/6/2020,13/8/2020,21/8/2020,30/8/2020,USD,17,46,303,43
SO - 0006898,Distributor,WARE-NBV1002,10/3/2020,13/8/2020,10/9/2020,13/9/2020,USD,25,6,83,28
SO - 0006899,Online,WARE-XYS1001,18/6/2020,13/8/2020,8/9/2020,16/9/2020,USD,18,6,39,41
SO - 0006900,Wholesale,WARE-UHY1004,10/3/2020,13/8/2020,16/8/2020,25/8/2020,USD,27,12,238,35
SO - 0006901,Online,WARE-NBV1002,18/6/2020,14/8/2020,11/9/2020,13/9/2020,USD,16,41,62,3
SO - 0006902,Online,WARE-XYS1001,18/6/2020,14/8/2020,10/9/2020,16/9/2020,USD,17,38,41,27
SO - 0006903,Distributor,WARE-MKL1006,10/3/2020,14/8/2020,18/8/2020,28/8/2020,USD,23,29,350,3
SO - 0006904,Online,WARE-PUJ1005,18/6/2020,14/8/2020,26/8/2020,3/9/2020,USD,13,3,317,11
SO - 0006905,In-Store,WARE-NMK1003,18/6/2020,14/8/2020,19/8/2020,27/8/2020,USD,8,47,185,34
SO - 0006906,In-Store,WARE-NMK1003,10/3/2020,14/8/2020,22/8/2020,25/8/2020,USD,7,42,148,18
SO - 0006907,In-Store,WARE-NMK1003,10/3/2020,14/8/2020,4/9/2020,6/9/2020,USD,3,9,161,20
SO - 0006908,In-Store,WARE-UHY1004,10/3/2020,14/8/2020,30/8/2020,9/9/2020,USD,9,46,211,45
SO - 0006909,Online,WARE-XYS1001,18/6/2020,14/8/2020,1/9/2020,10/9/2020,USD,20,31,48,8
SO - 0006910,In-Store,WARE-NMK1003,10/3/2020,14/8/2020,7/9/2020,13/9/2020,USD,8,12,187,18
SO - 0006911,In-Store,WARE-NMK1003,10/3/2020,15/8/2020,18/8/2020,28/8/2020,USD,7,48,150,33
SO - 0006912,Online,WARE-XYS1001,18/6/2020,15/8/2020,23/8/2020,31/8/2020,USD,12,1,21,18
SO - 0006913,Distributor,WARE-PUJ1005,18/6/2020,15/8/2020,1/9/2020,9/9/2020,USD,25,18,282,16
SO - 0006914,In-Store,WARE-UHY1004,10/3/2020,15/8/2020,27/8/2020,31/8/2020,USD,7,12,217,32
SO - 0006915,Wholesale,WARE-NMK1003,18/6/2020,15/8/2020,10/9/2020,18/9/2020,USD,26,25,161,25
SO - 0006916,Distributor,WARE-NMK1003,10/3/2020,15/8/2020,20/8/2020,21/8/2020,USD,24,43,143,6
SO - 0006917,Online,WARE-PUJ1005,10/3/2020,15/8/2020,7/9/2020,16/9/2020,USD,17,32,275,34
SO - 0006918,Online,WARE-MKL1006,10/3/2020,15/8/2020,2/9/2020,6/9/2020,USD,12,10,351,2
SO - 0006919,Online,WARE-UHY1004,18/6/2020,15/8/2020,28/8/2020,4/9/2020,USD,19,21,246,12
SO - 0006920,Wholesale,WARE-MKL1006,10/3/2020,16/8/2020,20/8/2020,22/8/2020,USD,28,47,352,34
SO - 0006921,In-Store,WARE-NMK1003,18/6/2020,16/8/2020,24/8/2020,26/8/2020,USD,11,3,177,46
SO - 0006922,Distributor,WARE-UHY1004,10/3/2020,16/8/2020,25/8/2020,2/9/2020,USD,21,9,255,20
SO - 0006923,In-Store,WARE-PUJ1005,10/3/2020,16/8/2020,2/9/2020,4/9/2020,USD,1,2,328,43
SO - 0006924,In-Store,WARE-NBV1002,18/6/2020,17/8/2020,23/8/2020,30/8/2020,USD,7,32,82,26
SO - 0006925,Distributor,WARE-XYS1001,18/6/2020,17/8/2020,23/8/2020,28/8/2020,USD,23,29,54,13
SO - 0006926,Wholesale,WARE-UHY1004,18/6/2020,17/8/2020,6/9/2020,13/9/2020,USD,28,3,212,19
SO - 0006927,Wholesale,WARE-PUJ1005,18/6/2020,17/8/2020,30/8/2020,8/9/2020,USD,27,17,315,27
SO - 0006928,Distributor,WARE-PUJ1005,10/3/2020,17/8/2020,26/8/2020,31/8/2020,USD,25,15,269,3
SO - 0006929,In-Store,WARE-UHY1004,10/3/2020,17/8/2020,9/9/2020,12/9/2020,USD,2,10,239,29
SO - 0006930,In-Store,WARE-NBV1002,18/6/2020,17/8/2020,9/9/2020,18/9/2020,USD,7,35,71,4
SO - 0006931,In-Store,WARE-PUJ1005,10/3/2020,17/8/2020,26/8/2020,31/8/2020,USD,12,9,318,35
SO - 0006932,Wholesale,WARE-NMK1003,18/6/2020,18/8/2020,10/9/2020,18/9/2020,USD,27,34,147,9
SO - 0006933,Online,WARE-PUJ1005,10/3/2020,18/8/2020,7/9/2020,16/9/2020,USD,17,33,308,21
SO - 0006934,Online,WARE-NMK1003,18/6/2020,18/8/2020,31/8/2020,2/9/2020,USD,18,31,123,5
SO - 0006935,In-Store,WARE-UHY1004,18/6/2020,18/8/2020,26/8/2020,1/9/2020,USD,10,35,218,12
SO - 0006936,Distributor,WARE-MKL1006,10/3/2020,18/8/2020,6/9/2020,16/9/2020,USD,23,30,367,5
SO - 0006937,In-Store,WARE-MKL1006,18/6/2020,18/8/2020,14/9/2020,22/9/2020,USD,7,34,340,29
SO - 0006938,In-Store,WARE-UHY1004,18/6/2020,18/8/2020,23/8/2020,24/8/2020,USD,10,28,238,4
SO - 0006939,Distributor,WARE-NBV1002,10/3/2020,18/8/2020,31/8/2020,10/9/2020,USD,21,6,64,8
SO - 0006940,Online,WARE-MKL1006,18/6/2020,18/8/2020,5/9/2020,13/9/2020,USD,16,37,350,7
SO - 0006941,In-Store,WARE-NBV1002,10/3/2020,19/8/2020,28/8/2020,31/8/2020,USD,11,7,83,21
SO - 0006942,Online,WARE-NMK1003,18/6/2020,19/8/2020,16/9/2020,19/9/2020,USD,17,34,189,3
SO - 0006943,Wholesale,WARE-NMK1003,18/6/2020,19/8/2020,27/8/2020,3/9/2020,USD,28,31,192,5
SO - 0006944,In-Store,WARE-NMK1003,10/3/2020,19/8/2020,24/8/2020,26/8/2020,USD,1,47,121,46
SO - 0006945,Online,WARE-XYS1001,18/6/2020,19/8/2020,8/9/2020,15/9/2020,USD,18,35,34,8
SO - 0006946,In-Store,WARE-NBV1002,18/6/2020,20/8/2020,14/9/2020,24/9/2020,USD,10,35,71,19
SO - 0006947,Online,WARE-MKL1006,10/3/2020,20/8/2020,26/8/2020,27/8/2020,USD,19,28,334,36
SO - 0006948,Online,WARE-XYS1001,18/6/2020,20/8/2020,25/8/2020,4/9/2020,USD,18,21,44,7
SO - 0006949,In-Store,WARE-XYS1001,10/3/2020,20/8/2020,24/8/2020,30/8/2020,USD,11,36,41,26
SO - 0006950,Distributor,WARE-NBV1002,18/6/2020,20/8/2020,25/8/2020,2/9/2020,USD,23,25,83,43
SO - 0006951,In-Store,WARE-PUJ1005,18/6/2020,20/8/2020,3/9/2020,9/9/2020,USD,7,45,295,30
SO - 0006952,Distributor,WARE-PUJ1005,18/6/2020,20/8/2020,11/9/2020,21/9/2020,USD,24,27,274,32
SO - 0006953,Wholesale,WARE-UHY1004,10/3/2020,20/8/2020,31/8/2020,10/9/2020,USD,27,11,211,36
SO - 0006954,Online,WARE-XYS1001,10/3/2020,20/8/2020,8/9/2020,16/9/2020,USD,18,39,18,2
SO - 0006955,Online,WARE-MKL1006,18/6/2020,20/8/2020,16/9/2020,23/9/2020,USD,12,49,340,4
SO - 0006956,Distributor,WARE-PUJ1005,10/3/2020,21/8/2020,28/8/2020,1/9/2020,USD,22,31,306,5
SO - 0006957,Wholesale,WARE-NBV1002,10/3/2020,21/8/2020,11/9/2020,15/9/2020,USD,25,11,64,28
SO - 0006958,Distributor,WARE-MKL1006,18/6/2020,21/8/2020,13/9/2020,15/9/2020,USD,22,12,335,28
SO - 0006959,In-Store,WARE-UHY1004,18/6/2020,21/8/2020,14/9/2020,23/9/2020,USD,11,21,224,25
SO - 0006960,Wholesale,WARE-NBV1002,10/3/2020,21/8/2020,30/8/2020,2/9/2020,USD,28,7,82,28
SO - 0006961,In-Store,WARE-MKL1006,18/6/2020,21/8/2020,3/9/2020,13/9/2020,USD,10,21,348,35
SO - 0006962,In-Store,WARE-XYS1001,18/6/2020,21/8/2020,28/8/2020,6/9/2020,USD,8,34,1,23
SO - 0006963,In-Store,WARE-NMK1003,10/3/2020,21/8/2020,3/9/2020,11/9/2020,USD,12,16,126,4
SO - 0006964,Online,WARE-NMK1003,18/6/2020,21/8/2020,5/9/2020,13/9/2020,USD,15,4,88,24
SO - 0006965,In-Store,WARE-NMK1003,18/6/2020,21/8/2020,27/8/2020,29/8/2020,USD,1,45,181,25
SO - 0006966,Distributor,WARE-PUJ1005,18/6/2020,21/8/2020,8/9/2020,14/9/2020,USD,22,29,310,39
SO - 0006967,Wholesale,WARE-UHY1004,10/3/2020,22/8/2020,19/9/2020,22/9/2020,USD,26,37,231,10
SO - 0006968,In-Store,WARE-NBV1002,18/6/2020,22/8/2020,31/8/2020,8/9/2020,USD,9,29,72,47
SO - 0006969,Wholesale,WARE-NMK1003,10/3/2020,22/8/2020,14/9/2020,22/9/2020,USD,27,15,154,36
SO - 0006970,Online,WARE-MKL1006,10/3/2020,22/8/2020,11/9/2020,12/9/2020,USD,14,46,342,12
SO - 0006971,Online,WARE-XYS1001,18/6/2020,22/8/2020,29/8/2020,6/9/2020,USD,15,20,17,36
SO - 0006972,Online,WARE-NBV1002,18/6/2020,22/8/2020,28/8/2020,6/9/2020,USD,18,43,66,1
SO - 0006973,Wholesale,WARE-XYS1001,10/3/2020,23/8/2020,25/8/2020,27/8/2020,USD,28,3,14,41
SO - 0006974,Online,WARE-UHY1004,18/6/2020,23/8/2020,12/9/2020,22/9/2020,USD,13,6,228,26
SO - 0006975,In-Store,WARE-UHY1004,18/6/2020,23/8/2020,29/8/2020,3/9/2020,USD,9,29,211,13
SO - 0006976,In-Store,WARE-XYS1001,10/3/2020,23/8/2020,8/9/2020,16/9/2020,USD,3,14,17,26
SO - 0006977,In-Store,WARE-NMK1003,18/6/2020,23/8/2020,27/8/2020,1/9/2020,USD,7,5,123,15
SO - 0006978,In-Store,WARE-NMK1003,10/3/2020,23/8/2020,18/9/2020,24/9/2020,USD,2,16,103,19
SO - 0006979,Distributor,WARE-NBV1002,18/6/2020,23/8/2020,3/9/2020,8/9/2020,USD,21,20,68,22
SO - 0006980,Online,WARE-UHY1004,18/6/2020,23/8/2020,7/9/2020,9/9/2020,USD,17,43,257,46
SO - 0006981,Distributor,WARE-NBV1002,18/6/2020,24/8/2020,19/9/2020,20/9/2020,USD,23,26,60,10
SO - 0006982,Online,WARE-UHY1004,10/3/2020,24/8/2020,30/8/2020,2/9/2020,USD,14,45,246,24
SO - 0006983,In-Store,WARE-UHY1004,10/3/2020,24/8/2020,6/9/2020,16/9/2020,USD,8,12,242,2
SO - 0006984,Online,WARE-UHY1004,18/6/2020,24/8/2020,8/9/2020,11/9/2020,USD,19,37,223,39
SO - 0006985,Distributor,WARE-UHY1004,10/3/2020,24/8/2020,6/9/2020,11/9/2020,USD,23,41,254,10
SO - 0006986,Wholesale,WARE-UHY1004,10/3/2020,24/8/2020,28/8/2020,31/8/2020,USD,28,15,214,45
SO - 0006987,Online,WARE-UHY1004,10/3/2020,24/8/2020,31/8/2020,3/9/2020,USD,18,22,248,28
SO - 0006988,In-Store,WARE-UHY1004,18/6/2020,24/8/2020,11/9/2020,17/9/2020,USD,5,14,204,37
SO - 0006989,Online,WARE-XYS1001,10/3/2020,24/8/2020,10/9/2020,11/9/2020,USD,18,6,44,33
SO - 0006990,Distributor,WARE-PUJ1005,18/6/2020,25/8/2020,20/9/2020,25/9/2020,USD,24,47,272,33
SO - 0006991,In-Store,WARE-XYS1001,10/3/2020,25/8/2020,12/9/2020,17/9/2020,USD,9,11,46,1
SO - 0006992,Wholesale,WARE-UHY1004,10/3/2020,25/8/2020,10/9/2020,19/9/2020,USD,26,2,247,38
SO - 0006993,Online,WARE-UHY1004,18/6/2020,25/8/2020,5/9/2020,13/9/2020,USD,16,38,227,5
SO - 0006994,Wholesale,WARE-MKL1006,18/6/2020,25/8/2020,9/9/2020,12/9/2020,USD,26,28,344,22
SO - 0006995,Wholesale,WARE-UHY1004,18/6/2020,25/8/2020,14/9/2020,23/9/2020,USD,26,49,257,44
SO - 0006996,Wholesale,WARE-UHY1004,10/3/2020,25/8/2020,13/9/2020,23/9/2020,USD,26,11,256,27
SO - 0006997,In-Store,WARE-NMK1003,18/6/2020,25/8/2020,20/9/2020,28/9/2020,USD,10,9,200,28
SO - 0006998,In-Store,WARE-NMK1003,18/6/2020,25/8/2020,2/9/2020,10/9/2020,USD,10,35,154,40
SO - 0006999,In-Store,WARE-PUJ1005,18/6/2020,25/8/2020,5/9/2020,7/9/2020,USD,9,32,264,21
SO - 0007000,Online,WARE-NMK1003,10/3/2020,25/8/2020,30/8/2020,2/9/2020,USD,18,16,178,13
SO - 0007001,Online,WARE-PUJ1005,18/6/2020,26/8/2020,9/9/2020,18/9/2020,USD,12,47,326,45
SO - 0007002,Online,WARE-NMK1003,18/6/2020,26/8/2020,10/9/2020,16/9/2020,USD,16,23,196,26
SO - 0007003,Distributor,WARE-NBV1002,10/3/2020,26/8/2020,14/9/2020,21/9/2020,USD,21,20,76,11
SO - 0007004,Online,WARE-PUJ1005,18/6/2020,26/8/2020,20/9/2020,29/9/2020,USD,18,1,286,24
SO - 0007005,In-Store,WARE-MKL1006,10/3/2020,27/8/2020,12/9/2020,16/9/2020,USD,1,4,356,34
SO - 0007006,In-Store,WARE-UHY1004,18/6/2020,27/8/2020,22/9/2020,26/9/2020,USD,9,29,226,2
SO - 0007007,In-Store,WARE-NBV1002,18/6/2020,27/8/2020,19/9/2020,28/9/2020,USD,1,36,80,34
SO - 0007008,In-Store,WARE-NBV1002,18/6/2020,27/8/2020,12/9/2020,17/9/2020,USD,8,16,86,24
SO - 0007009,Distributor,WARE-NMK1003,10/3/2020,27/8/2020,6/9/2020,16/9/2020,USD,22,34,150,27
SO - 0007010,In-Store,WARE-XYS1001,18/6/2020,27/8/2020,7/9/2020,14/9/2020,USD,9,30,49,14
SO - 0007011,Online,WARE-NMK1003,18/6/2020,27/8/2020,31/8/2020,4/9/2020,USD,13,23,151,33
SO - 0007012,Wholesale,WARE-UHY1004,10/3/2020,27/8/2020,15/9/2020,19/9/2020,USD,26,45,245,24
SO - 0007013,Online,WARE-NMK1003,10/3/2020,27/8/2020,7/9/2020,15/9/2020,USD,12,35,116,47
SO - 0007014,Distributor,WARE-XYS1001,18/6/2020,27/8/2020,22/9/2020,27/9/2020,USD,24,23,26,1
SO - 0007015,Online,WARE-MKL1006,18/6/2020,27/8/2020,15/9/2020,22/9/2020,USD,13,19,329,47
SO - 0007016,In-Store,WARE-UHY1004,10/3/2020,27/8/2020,1/9/2020,6/9/2020,USD,5,42,212,28
SO - 0007017,Wholesale,WARE-PUJ1005,18/6/2020,27/8/2020,29/8/2020,1/9/2020,USD,26,2,272,5
SO - 0007018,Distributor,WARE-UHY1004,18/6/2020,28/8/2020,20/9/2020,26/9/2020,USD,21,12,211,38
SO - 0007019,Wholesale,WARE-NMK1003,10/3/2020,28/8/2020,17/9/2020,21/9/2020,USD,27,42,107,24
SO - 0007020,Online,WARE-MKL1006,18/6/2020,28/8/2020,12/9/2020,17/9/2020,USD,16,20,337,26
SO - 0007021,Online,WARE-NMK1003,18/6/2020,29/8/2020,24/9/2020,28/9/2020,USD,17,46,143,41
SO - 0007022,Online,WARE-PUJ1005,10/3/2020,29/8/2020,2/9/2020,7/9/2020,USD,16,9,311,40
SO - 0007023,Online,WARE-XYS1001,10/3/2020,29/8/2020,18/9/2020,28/9/2020,USD,14,34,22,27
SO - 0007024,In-Store,WARE-XYS1001,18/6/2020,29/8/2020,1/9/2020,5/9/2020,USD,8,13,41,4
SO - 0007025,Online,WARE-UHY1004,18/6/2020,29/8/2020,10/9/2020,20/9/2020,USD,19,18,210,22
SO - 0007026,In-Store,WARE-NMK1003,10/3/2020,29/8/2020,18/9/2020,22/9/2020,USD,1,44,102,33
SO - 0007027,In-Store,WARE-XYS1001,10/3/2020,29/8/2020,9/9/2020,14/9/2020,USD,5,27,33,14
SO - 0007028,In-Store,WARE-NMK1003,18/6/2020,29/8/2020,11/9/2020,14/9/2020,USD,6,44,112,14
SO - 0007029,In-Store,WARE-NMK1003,18/6/2020,29/8/2020,21/9/2020,26/9/2020,USD,4,7,146,43
SO - 0007030,Distributor,WARE-PUJ1005,10/3/2020,29/8/2020,20/9/2020,26/9/2020,USD,24,48,309,18
SO - 0007031,In-Store,WARE-NMK1003,18/6/2020,29/8/2020,19/9/2020,22/9/2020,USD,9,13,191,23
SO - 0007032,Online,WARE-PUJ1005,18/6/2020,30/8/2020,10/9/2020,13/9/2020,USD,13,4,328,17
SO - 0007033,Online,WARE-NMK1003,10/3/2020,30/8/2020,27/9/2020,5/10/2020,USD,20,38,88,46
SO - 0007034,Online,WARE-PUJ1005,10/3/2020,30/8/2020,9/9/2020,18/9/2020,USD,13,35,271,30
SO - 0007035,Online,WARE-PUJ1005,18/6/2020,30/8/2020,16/9/2020,23/9/2020,USD,19,27,300,28
SO - 0007036,Distributor,WARE-NMK1003,18/6/2020,30/8/2020,9/9/2020,19/9/2020,USD,21,1,106,25
SO - 0007037,In-Store,WARE-NMK1003,18/6/2020,30/8/2020,13/9/2020,22/9/2020,USD,1,41,158,13
SO - 0007038,Online,WARE-NMK1003,18/6/2020,30/8/2020,10/9/2020,15/9/2020,USD,15,5,102,31
SO - 0007039,Wholesale,WARE-XYS1001,18/6/2020,31/8/2020,28/9/2020,7/10/2020,USD,26,48,40,47
SO - 0007040,In-Store,WARE-MKL1006,10/3/2020,31/8/2020,8/9/2020,15/9/2020,USD,6,15,341,11
SO - 0007041,In-Store,WARE-NBV1002,18/6/2020,31/8/2020,21/9/2020,22/9/2020,USD,7,30,80,35
SO - 0007042,In-Store,WARE-XYS1001,18/6/2020,31/8/2020,2/9/2020,10/9/2020,USD,1,5,11,36
